"","ResponseId","question","option","male","clothing","book","paper","sentimental","choice","treatment"
"8535","R_4SnX5JZswWmUROh",10,3,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"8536","R_4SnX5JZswWmUROh",11,1,0,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"8537","R_4SnX5JZswWmUROh",11,2,0,"One pair of shoes","Zero paper books","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"8538","R_4SnX5JZswWmUROh",11,3,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"8539","R_4SnX5JZswWmUROh",12,1,0,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"8540","R_4SnX5JZswWmUROh",12,2,0,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8541","R_4SnX5JZswWmUROh",12,3,0,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"8542","R_4SnX5JZswWmUROh",13,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,0
"8543","R_4SnX5JZswWmUROh",13,2,0,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"8544","R_4SnX5JZswWmUROh",13,3,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8545","R_4SnX5JZswWmUROh",14,1,0,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"8546","R_4SnX5JZswWmUROh",14,2,0,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"8547","R_4SnX5JZswWmUROh",14,3,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"8548","R_4SnX5JZswWmUROh",15,1,0,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"8549","R_4SnX5JZswWmUROh",15,2,0,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",1,0
"8550","R_4SnX5JZswWmUROh",15,3,0,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"8551","R_5c07euvsX6qKK65",1,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"8552","R_5c07euvsX6qKK65",1,2,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"8553","R_5c07euvsX6qKK65",1,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"8554","R_5c07euvsX6qKK65",2,1,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"8555","R_5c07euvsX6qKK65",2,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"8556","R_5c07euvsX6qKK65",2,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"8557","R_5c07euvsX6qKK65",3,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"8558","R_5c07euvsX6qKK65",3,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"8559","R_5c07euvsX6qKK65",3,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8560","R_5c07euvsX6qKK65",4,1,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"8561","R_5c07euvsX6qKK65",4,2,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"8562","R_5c07euvsX6qKK65",4,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"8563","R_5c07euvsX6qKK65",5,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8564","R_5c07euvsX6qKK65",5,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"8565","R_5c07euvsX6qKK65",5,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,0
"8566","R_5c07euvsX6qKK65",6,1,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"8567","R_5c07euvsX6qKK65",6,2,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"8568","R_5c07euvsX6qKK65",6,3,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"8569","R_5c07euvsX6qKK65",7,1,1,"Ten pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"8570","R_5c07euvsX6qKK65",7,2,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"8571","R_5c07euvsX6qKK65",7,3,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8572","R_5c07euvsX6qKK65",8,1,1,"Fifty pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"8573","R_5c07euvsX6qKK65",8,2,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"8574","R_5c07euvsX6qKK65",8,3,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"8575","R_5c07euvsX6qKK65",9,1,1,"One pair of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"8576","R_5c07euvsX6qKK65",9,2,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"8577","R_5c07euvsX6qKK65",9,3,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"8578","R_5c07euvsX6qKK65",10,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"8579","R_5c07euvsX6qKK65",10,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"8580","R_5c07euvsX6qKK65",10,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"8581","R_5c07euvsX6qKK65",11,1,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"8582","R_5c07euvsX6qKK65",11,2,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"8583","R_5c07euvsX6qKK65",11,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"8584","R_5c07euvsX6qKK65",12,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"8585","R_5c07euvsX6qKK65",12,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8586","R_5c07euvsX6qKK65",12,3,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"8587","R_5c07euvsX6qKK65",13,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"8588","R_5c07euvsX6qKK65",13,2,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"8589","R_5c07euvsX6qKK65",13,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8590","R_5c07euvsX6qKK65",14,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"8591","R_5c07euvsX6qKK65",14,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"8592","R_5c07euvsX6qKK65",14,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"8593","R_5c07euvsX6qKK65",15,1,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"8594","R_5c07euvsX6qKK65",15,2,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"8595","R_5c07euvsX6qKK65",15,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"8596","R_73g81zRNM6uhnVv",1,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"8597","R_73g81zRNM6uhnVv",1,2,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"8598","R_73g81zRNM6uhnVv",1,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"8599","R_73g81zRNM6uhnVv",2,1,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"8600","R_73g81zRNM6uhnVv",2,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"8601","R_73g81zRNM6uhnVv",2,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,0
"8602","R_73g81zRNM6uhnVv",3,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"8603","R_73g81zRNM6uhnVv",3,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"8604","R_73g81zRNM6uhnVv",3,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8605","R_73g81zRNM6uhnVv",4,1,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"8606","R_73g81zRNM6uhnVv",4,2,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"8607","R_73g81zRNM6uhnVv",4,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"8608","R_73g81zRNM6uhnVv",5,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"8609","R_73g81zRNM6uhnVv",5,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"8610","R_73g81zRNM6uhnVv",5,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
